Drink_ID,Drink_Name,Drink_Tags,Category,Alcoholic,Glass_Type,Instructions,strDrinkThumb,CreativeCommons,Date_Modified
178326,White Wine Sangria,Spanish,Punch / Party Drink,Alcoholic,Pitcher,Chop the Lemon Lime and other fruits into large chunks. Fill the Pitcher with the white wine and mix in the Apple Brandy. Top to taste with soda water.,https://www.thecocktaildb.com/images/media/drink/hnuod91587851576.jpg,No,
16158,Whitecap Margarita,,Other / Unknown,Alcoholic,Margarita/Coupette glass,Place all ingredients in a blender and blend until smooth. This makes one drink.,https://www.thecocktaildb.com/images/media/drink/srpxxp1441209622.jpg,No,9/2/2015 17:00
12474,Waikiki Beachcomber,,Ordinary Drink,Alcoholic,Cocktail glass,Shake all ingredients with ice strain into a cocktail glass and serve.,https://www.thecocktaildb.com/images/media/drink/ysuqus1441208583.jpg,No,9/2/2015 16:43
17219,Yellow Bird,IBANewEra,Cocktail,Alcoholic,Cocktail glass,Shake and strain into a chilled cocktail glass,https://www.thecocktaildb.com/images/media/drink/2t9r6w1504374811.jpg,No,9/2/2017 18:53
12728,Yoghurt Cooler,,Other / Unknown,Non alcoholic,Highball Glass,Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall 2 medium or 3 small glasses and drink up. Note: Use lots of ice in this one - great on hot days! To add ice: Remove the center of the cover while the blender is on - drop 3 or 4 ice cubs and blend until they're completely crushed.,https://www.thecocktaildb.com/images/media/drink/trttrv1441254466.jpg,No,9/3/2015 5:27
15328,Zorro,,Coffee / Tea,Alcoholic,Coffee Mug,add all and pour black coffee and add whipped cream on top.,https://www.thecocktaildb.com/images/media/drink/kvvd4z1485621283.jpg,No,1/28/2017 16:34
14888,Zinger,,Soft Drink,Alcoholic,Highball glass,Get a shot glass and pour in three shots of the schnapps. Do the same with the Surge Cola. Then down it like Scheetz would.,https://www.thecocktaildb.com/images/media/drink/iixv4l1485620014.jpg,No,1/28/2017 16:13
15691,Zoksel,,Soft Drink,Alcoholic,Beer pilsner,No specific mixinginstructions just poor every ingredient in one glass. The lemon goes with it.,https://www.thecocktaildb.com/images/media/drink/ft8ed01485620930.jpg,No,1/28/2017 16:28
17241,Zombie,,Cocktail,Alcoholic,Hurricane glass,"
Blend at high speed for no more than 5 seconds.

Pour into a glass add ice cubes to fill then add the garnish.

*Donn’s mix: Bring 3 crushed cinnamon sticks 1 cup of sugar and 1 cup of water to a boil stirring until the sugar is dissolved.

Simmer for 2 minutes then remove from the heat and let sit for at least 2 hours before straining into a clean glass bottle.

Then add 1 part of the syrup and 2 parts of fresh grapefruit juice together.",https://www.thecocktaildb.com/images/media/drink/2en3jk1509557725.jpg,No,11/1/2017 17:35
15933,Zambeer,,Soft Drink,Alcoholic,Collins Glass,Mix sambuca with rootbeer and stir. Add ice,https://www.thecocktaildb.com/images/media/drink/bje5401485619578.jpg,No,1/28/2017 16:06
16963,Zorbatini,,Cocktail,Alcoholic,Cocktail glass,Prepare like a Martini. Garnish with a green olive.,https://www.thecocktaildb.com/images/media/drink/wtkqgb1485621155.jpg,No,1/28/2017 16:32
15254,Zenmeister,,Ordinary Drink,Alcoholic,Collins Glass,Mix together and enjoy,https://www.thecocktaildb.com/images/media/drink/qyuvsu1479209462.jpg,No,11/15/2016 11:31
16942,Zipperhead,,Shot,Alcoholic,Whiskey sour glass,Fill glass with rocks add straw before putting in liquor. Then add the ingredients in order trying to keep layered as much as possible (i.e. Chambord on bottom then Vodka Then soda on top).,https://www.thecocktaildb.com/images/media/drink/r2qzhu1485620235.jpg,No,1/28/2017 16:17
17027,Zima Blaster,,Ordinary Drink,Alcoholic,Hurricane glass,Fill glass with ice. Pour in Chambord then fill with Zima. Mix and enjoy.,https://www.thecocktaildb.com/images/media/drink/1wifuv1485619797.jpg,No,1/28/2017 16:09
14594,Zizi Coin-coin,,Punch / Party Drink,Alcoholic,Margarita/Coupette glass,Pour 5cl of Cointreau on ice add 2cl of fresh lemon (or lime) juice stir gently and finally add slices of lemon/lime in glass.,https://www.thecocktaildb.com/images/media/drink/0fbo2t1485620752.jpg,No,1/28/2017 16:25
15801,Zimadori Zinger,,Punch / Party Drink,Alcoholic,Collins glass,Pour Zima in a collins glass over ice and then pour the shot of Midori. Don't stir. Garnish with a cherry.,https://www.thecocktaildb.com/images/media/drink/bw8gzx1485619920.jpg,No,1/28/2017 16:12
14065,Zippy's Revenge,,Cocktail,Alcoholic,Old-fashioned glass,Mix Kool-Aid to taste then add Rum and ammaretto. shake well to disolve the sugar in the Kool-Aid... serve cold,https://www.thecocktaildb.com/images/media/drink/1sqm7n1485620312.jpg,No,1/28/2017 16:18
14157,Ziemes Martini Apfelsaft,,Ordinary Drink,Alcoholic,Collins Glass,Serve without ice. At least the juice shold have room temperature.,https://www.thecocktaildb.com/images/media/drink/xnzr2p1485619687.jpg,No,1/28/2017 16:08
